id,rhy_number,species_id,amount,official_harvest,permit_number,point,point_of_time,latitude,longitude,created_at,id-2,gender,age,weight_estimated,fitness_class,antlers_type,antlers_width,antlers_points_left,antlers_points_right,not_edible,harvest_id,weight,weight_measured,antler_points_left,antler_points_right
860267,505,47282,1,TRUE,NULL,NULL,2020-08-14,7017695,196354,2022-09-13 11:36:45.739896+03,12130307,UNKNOWN,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,860267,NULL,NULL,NULL,NULL
860184,505,47282,1,TRUE,NULL,NULL,2020-08-14,7016558,198382,2022-09-13 11:36:45.739896+03,12130171,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,860184,36,NULL,NULL,NULL
862562,652,47282,1,TRUE,NULL,NULL,2020-08-15,6782487,185315,2022-09-13 11:36:45.739896+03,12130041,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,862562,150,NULL,NULL,NULL
864229,632,47282,1,TRUE,NULL,NULL,2020-08-20,6631250,282077,2022-09-13 11:36:45.739896+03,12134770,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,864229,130,NULL,NULL,NULL
864233,632,47282,1,TRUE,NULL,NULL,2020-08-20,6631243,282066,2022-09-13 11:36:45.739896+03,12132127,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,864233,100,NULL,NULL,NULL
877128,655,47282,1,TRUE,NULL,NULL,2020-08-29,6786755,191420,2022-09-13 11:36:45.739896+03,12133500,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,877128,NULL,NULL,NULL,NULL
877712,602,47282,1,FALSE,NULL,NULL,2020-08-30,6673558,384667,2022-09-13 11:36:45.739896+03,12137582,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,877712,60,NULL,NULL,NULL
880922,661,47282,1,TRUE,NULL,NULL,2020-09-01,6684404,232224,2022-09-13 11:36:45.739896+03,12132013,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,880922,NULL,NULL,NULL,NULL
881644,505,47282,1,TRUE,NULL,NULL,2020-09-01,7016352,198564,2022-09-13 11:36:45.739896+03,18074222,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,881644,NULL,NULL,NULL,NULL
880766,254,47282,1,TRUE,NULL,NULL,2020-09-01,7221857,420593,2022-09-13 11:36:45.739896+03,18074176,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,880766,165,NULL,NULL,NULL
881761,505,47282,1,TRUE,NULL,NULL,2020-09-02,7035154,197754,2022-09-13 11:36:45.739896+03,18074291,UNKNOWN,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,881761,30,NULL,NULL,NULL
881762,505,47282,1,TRUE,NULL,NULL,2020-09-02,7037200,189670,2022-09-13 11:36:45.739896+03,18068046,UNKNOWN,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,881762,NULL,NULL,NULL,NULL
882015,505,47282,1,TRUE,NULL,NULL,2020-09-02,7024681,181994,2022-09-13 11:36:45.739896+03,18068239,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,882015,30,NULL,NULL,NULL
881763,505,47282,1,TRUE,NULL,NULL,2020-09-02,7036088,185998,2022-09-13 11:36:45.739896+03,18061948,UNKNOWN,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,881763,25,NULL,NULL,NULL
881327,505,47282,1,TRUE,NULL,NULL,2020-09-02,7030671,180811,2022-09-13 11:36:45.739896+03,18068252,UNKNOWN,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,881327,40,NULL,NULL,NULL
881330,505,47282,1,TRUE,NULL,NULL,2020-09-02,7030521,181120,2022-09-13 11:36:45.739896+03,18061992,UNKNOWN,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,881330,40,NULL,NULL,NULL
881679,505,47282,1,TRUE,NULL,NULL,2020-09-03,7031675,184148,2022-09-13 11:36:45.739896+03,18074233,UNKNOWN,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,881679,NULL,NULL,NULL,NULL
898208,256,47282,1,TRUE,NULL,NULL,2020-09-15,7271287,412756,2022-09-13 11:36:45.739896+03,18076198,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,898208,120,NULL,NULL,NULL
908787,204,47282,1,TRUE,NULL,NULL,2020-09-20,7292343,383495,2022-09-13 11:36:45.739896+03,18071599,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,908787,130,NULL,NULL,NULL
915999,632,47282,1,TRUE,NULL,NULL,2020-09-25,6633006,300503,2022-09-13 11:36:45.739896+03,18079280,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,915999,57,NULL,NULL,NULL
916002,632,47282,1,TRUE,NULL,NULL,2020-09-25,6634390,298160,2022-09-13 11:36:45.739896+03,18067079,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,916002,130,NULL,NULL,NULL
962256,632,47282,1,TRUE,NULL,NULL,2020-09-29,6632690,294604,2022-09-13 11:36:45.739896+03,18073656,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,962256,180.6,NULL,NULL,NULL
924540,667,47282,1,TRUE,NULL,NULL,2020-10-05,6730310,181980,2022-09-13 11:36:45.739896+03,17951831,UNKNOWN,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,924540,NULL,NULL,NULL,NULL
925603,254,47282,1,TRUE,NULL,NULL,2020-10-06,7221986,420799,2022-09-13 11:36:45.739896+03,17951349,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,925603,205,NULL,NULL,NULL
928516,661,47282,1,TRUE,NULL,NULL,2020-10-08,6684970,234127,2022-09-13 11:36:45.739896+03,17957572,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,928516,155,NULL,NULL,NULL
947043,667,47282,1,TRUE,NULL,NULL,2020-10-10,6742803,189232,2022-09-13 11:36:45.739896+03,17959612,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,947043,133,NULL,NULL,NULL
940223,253,47282,1,TRUE,NULL,NULL,2020-10-10,7214308,384267,2022-09-13 11:36:45.739896+03,17959096,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,940223,179,NULL,NULL,NULL
940287,253,47282,1,TRUE,NULL,NULL,2020-10-10,7214314,384272,2022-09-13 11:36:45.739896+03,17946619,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,940287,162,NULL,NULL,NULL
940337,253,47282,1,TRUE,NULL,NULL,2020-10-11,7214306,384271,2022-09-13 11:36:45.739896+03,17952840,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,940337,135,NULL,NULL,NULL
937009,632,47282,1,TRUE,NULL,NULL,2020-10-11,6643606,331652,2022-09-13 11:36:45.739896+03,17952262,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,937009,40,NULL,NULL,NULL
940320,253,47282,1,TRUE,NULL,NULL,2020-10-11,7214307,384271,2022-09-13 11:36:45.739896+03,17952839,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,940320,169,NULL,NULL,NULL
944419,218,47282,1,TRUE,NULL,NULL,2020-10-13,7296045,382133,2022-09-13 11:36:45.739896+03,17953484,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,944419,80,NULL,NULL,NULL
944458,506,47282,1,TRUE,NULL,NULL,2020-10-14,6996916,213973,2022-09-13 11:36:45.739896+03,17957727,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,944458,170,NULL,NULL,NULL
944329,253,47282,1,TRUE,NULL,NULL,2020-10-14,7214508,384369,2022-09-13 11:36:45.739896+03,17953459,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,944329,140,NULL,NULL,NULL
948175,253,47282,1,TRUE,NULL,NULL,2020-10-16,7214503,384334,2022-09-13 11:36:45.739896+03,17953152,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,948175,150,NULL,NULL,NULL
958328,667,47282,1,TRUE,NULL,NULL,2020-10-17,6720677,208820,2022-09-13 11:36:45.739896+03,17959040,UNKNOWN,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,958328,180,NULL,NULL,NULL
956019,253,47282,1,TRUE,NULL,NULL,2020-10-18,7214320,384276,2022-09-13 11:36:45.739896+03,17947161,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,956019,120,NULL,NULL,NULL
961728,667,47282,1,TRUE,NULL,NULL,2020-10-20,6719062,205748,2022-09-13 11:36:45.739896+03,17947596,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,961728,200,NULL,NULL,NULL
961730,667,47282,1,TRUE,NULL,NULL,2020-10-20,6719229,206063,2022-09-13 11:36:45.739896+03,17960001,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,961730,NULL,NULL,NULL,NULL
961166,632,47282,1,TRUE,NULL,NULL,2020-10-20,6641023,323966,2022-09-13 11:36:45.739896+03,17959928,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,961166,60,NULL,NULL,NULL
964782,667,47282,1,TRUE,NULL,NULL,2020-10-22,6719155,205904,2022-09-13 11:36:45.739896+03,17947797,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,964782,NULL,NULL,NULL,NULL
964666,667,47282,1,TRUE,NULL,NULL,2020-10-23,6719242,205941,2022-09-13 11:36:45.739896+03,17960296,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,964666,200,NULL,NULL,NULL
964670,667,47282,1,TRUE,NULL,NULL,2020-10-23,6719264,205866,2022-09-13 11:36:45.739896+03,17948104,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,964670,175,NULL,NULL,NULL
975833,254,47282,1,TRUE,NULL,NULL,2020-10-25,7229104,416413,2022-09-13 11:36:45.739896+03,17954919,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,975833,NULL,NULL,NULL,NULL
978167,667,47282,1,TRUE,NULL,NULL,2020-10-28,6719179,206019,2022-09-13 11:36:45.739896+03,17961641,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,978167,NULL,NULL,NULL,NULL
978172,667,47282,1,TRUE,NULL,NULL,2020-10-28,6719194,206006,2022-09-13 11:36:45.739896+03,17961492,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,978172,NULL,NULL,NULL,NULL
987487,627,47282,1,TRUE,NULL,NULL,2020-10-31,6670476,459310,2022-09-13 11:36:45.739896+03,17955733,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,987487,75,NULL,NULL,NULL
987490,627,47282,1,TRUE,NULL,NULL,2020-10-31,6670476,459312,2022-09-13 11:36:45.739896+03,17955734,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,987490,55,NULL,NULL,NULL
1050917,632,47282,1,TRUE,NULL,NULL,2020-11-10,6630382,298804,2022-09-13 11:36:45.739896+03,17876447,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1050917,150,NULL,NULL,NULL
1008551,660,47282,1,TRUE,NULL,NULL,2020-11-15,6687274,251900,2022-09-13 11:36:45.739896+03,17882526,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1008551,NULL,NULL,NULL,NULL
1008414,667,47282,1,TRUE,NULL,NULL,2020-11-17,6742825,189136,2022-09-13 11:36:45.739896+03,17878661,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1008414,121,NULL,NULL,NULL
1029190,667,47282,1,TRUE,NULL,NULL,2020-11-23,6729951,182271,2022-09-13 11:36:45.739896+03,17880272,UNKNOWN,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1029190,NULL,NULL,NULL,NULL
1021583,661,47282,1,TRUE,NULL,NULL,2020-11-28,6684985,234062,2022-09-13 11:36:45.739896+03,17879825,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1021583,NULL,NULL,NULL,NULL
1023155,571,47282,1,TRUE,NULL,NULL,2020-11-29,6824545,198114,2022-09-13 11:36:45.739896+03,17875940,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1023155,70,NULL,NULL,NULL
1023160,571,47282,1,TRUE,NULL,NULL,2020-11-29,6823920,198401,2022-09-13 11:36:45.739896+03,17875941,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1023160,180,NULL,NULL,NULL
1029188,667,47282,1,TRUE,NULL,NULL,2020-12-04,6731951,182941,2022-09-13 11:36:45.739896+03,17845147,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1029188,65,NULL,NULL,NULL
1040533,666,47282,1,TRUE,NULL,NULL,2020-12-05,6704825,240199,2022-09-13 11:36:45.739896+03,17844112,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1040533,130,NULL,NULL,NULL
1037016,505,47282,1,TRUE,NULL,NULL,2020-12-12,7015739,215880,2022-09-13 11:36:45.739896+03,17841596,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1037016,NULL,NULL,NULL,NULL
1046816,667,47282,1,TRUE,NULL,NULL,2020-12-16,6723572,188753,2022-09-13 11:36:45.739896+03,17840633,UNKNOWN,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1046816,NULL,NULL,NULL,NULL
1040490,664,47282,1,TRUE,NULL,NULL,2020-12-17,6716700,220993,2022-09-13 11:36:45.739896+03,17840096,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1040490,NULL,NULL,NULL,NULL
1040492,664,47282,1,TRUE,NULL,NULL,2020-12-17,6716605,220970,2022-09-13 11:36:45.739896+03,17837331,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1040492,NULL,NULL,NULL,NULL
1040333,661,47282,1,TRUE,NULL,NULL,2020-12-17,6684013,233394,2022-09-13 11:36:45.739896+03,17843613,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1040333,NULL,NULL,NULL,NULL
1046815,667,47282,1,TRUE,NULL,NULL,2020-12-18,6723572,188753,2022-09-13 11:36:45.739896+03,17837792,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1046815,60,NULL,NULL,NULL
1046814,667,47282,1,TRUE,NULL,NULL,2020-12-21,6732152,182897,2022-09-13 11:36:45.739896+03,17844458,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1046814,70,NULL,NULL,NULL
1043509,318,47282,1,TRUE,NULL,NULL,2020-12-22,7097537,317789,2022-09-13 11:36:45.739896+03,17840579,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1043509,15,NULL,NULL,NULL
1046811,667,47282,1,TRUE,NULL,NULL,2020-12-28,6732090,182875,2022-09-13 11:36:45.739896+03,17840612,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1046811,100,NULL,NULL,NULL
1050264,661,47282,1,TRUE,NULL,NULL,2020-12-31,6684506,232165,2022-09-13 11:36:45.739896+03,17837858,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1050264,NULL,NULL,NULL,NULL
1050263,661,47282,1,TRUE,NULL,NULL,2020-12-31,6684402,232176,2022-09-13 11:36:45.739896+03,17840261,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1050263,NULL,NULL,NULL,NULL
1105915,653,47282,1,TRUE,2021-1-000-18695-5,NULL,2021-04-09,6654501,244857,2022-09-13 11:36:45.739896+03,19055814,UNKNOWN,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105915,NULL,NULL,NULL,NULL
1106499,157,47282,1,TRUE,NULL,NULL,2021-04-16,6678394,498761,2022-09-13 11:36:45.739896+03,19056118,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106499,NULL,NULL,NULL,NULL
1105994,505,47282,1,TRUE,NULL,NULL,2021-04-16,7029526,224992,2022-09-13 11:36:45.739896+03,19055790,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105994,25,NULL,NULL,NULL
1107161,274,47282,1,TRUE,NULL,NULL,2021-04-16,7155347,343315,2022-09-13 11:36:45.739896+03,19056469,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1107161,20,NULL,NULL,NULL
1105865,501,47282,1,TRUE,NULL,NULL,2021-04-16,7098324,310377,2022-09-13 11:36:45.739896+03,19055733,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105865,45,NULL,NULL,NULL
1105992,505,47282,1,TRUE,NULL,NULL,2021-04-16,7029782,223721,2022-09-13 11:36:45.739896+03,19055789,UNKNOWN,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105992,NULL,NULL,NULL,NULL
1105736,503,47282,1,TRUE,NULL,NULL,2021-04-16,7049545,252952,2022-09-13 11:36:45.739896+03,19055656,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105736,29,NULL,NULL,NULL
1105742,503,47282,1,TRUE,NULL,NULL,2021-04-16,7048842,249319,2022-09-13 11:36:45.739896+03,19055662,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105742,37,NULL,NULL,NULL
1105733,632,47282,1,TRUE,NULL,NULL,2021-04-16,6632062,263130,2022-09-13 11:36:45.739896+03,19055663,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105733,40,NULL,NULL,NULL
1106246,632,47282,1,TRUE,NULL,NULL,2021-04-16,6631753,297894,2022-09-13 11:36:45.739896+03,19055974,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106246,30,NULL,NULL,NULL
1106080,506,47282,1,TRUE,NULL,NULL,2021-04-16,7007705,204676,2022-09-13 11:36:45.739896+03,19055874,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106080,30,NULL,NULL,NULL
1105829,274,47282,1,TRUE,NULL,NULL,2021-04-16,7146512,350610,2022-09-13 11:36:45.739896+03,19055706,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105829,37,NULL,NULL,NULL
1106247,632,47282,1,TRUE,NULL,NULL,2021-04-16,6631737,297869,2022-09-13 11:36:45.739896+03,19055975,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106247,70,NULL,NULL,NULL
1106249,632,47282,1,TRUE,NULL,NULL,2021-04-16,6630320,298718,2022-09-13 11:36:45.739896+03,19056024,UNKNOWN,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106249,NULL,NULL,NULL,NULL
1106248,632,47282,1,TRUE,NULL,NULL,2021-04-16,6630337,298692,2022-09-13 11:36:45.739896+03,19056013,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106248,70,NULL,NULL,NULL
1106250,632,47282,1,TRUE,NULL,NULL,2021-04-16,6632724,286738,2022-09-13 11:36:45.739896+03,19056025,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106250,35,NULL,NULL,NULL
1106306,507,47282,1,TRUE,NULL,NULL,2021-04-17,6941089,206682,2022-09-13 11:36:45.739896+03,19056000,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106306,15,NULL,NULL,NULL
1106304,668,47282,1,TRUE,NULL,NULL,2021-04-17,6642547,197824,2022-09-13 11:36:45.739896+03,19055998,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106304,79.8,NULL,NULL,NULL
1106303,668,47282,1,TRUE,NULL,NULL,2021-04-17,6642512,197318,2022-09-13 11:36:45.739896+03,19055996,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106303,79.7,NULL,NULL,NULL
1105789,627,47282,1,TRUE,NULL,NULL,2021-04-17,6691322,464227,2022-09-13 11:36:45.739896+03,19055698,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105789,15,NULL,NULL,NULL
1105813,503,47282,1,TRUE,NULL,NULL,2021-04-17,7050670,254563,2022-09-13 11:36:45.739896+03,19055701,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105813,35,NULL,NULL,NULL
1105823,504,47282,1,TRUE,NULL,NULL,2021-04-17,7046188,247678,2022-09-13 11:36:45.739896+03,19055702,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105823,47,NULL,NULL,NULL
1106305,668,47282,1,TRUE,NULL,NULL,2021-04-17,6642615,197946,2022-09-13 11:36:45.739896+03,19055999,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106305,NULL,NULL,NULL,NULL
1106500,169,47282,1,TRUE,NULL,NULL,2021-04-17,6700404,536559,2022-09-13 11:36:45.739896+03,19056142,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106500,30,NULL,NULL,NULL
1105843,504,47282,1,TRUE,NULL,NULL,2021-04-17,7050355,241657,2022-09-13 11:36:45.739896+03,19055730,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105843,47,NULL,NULL,NULL
1105853,627,47282,1,TRUE,NULL,NULL,2021-04-17,6669892,458905,2022-09-13 11:36:45.739896+03,19055731,FEMALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105853,100,NULL,NULL,NULL
1105857,627,47282,1,TRUE,NULL,NULL,2021-04-17,6669875,458843,2022-09-13 11:36:45.739896+03,19055732,UNKNOWN,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105857,NULL,NULL,NULL,NULL
1105856,627,47282,1,TRUE,NULL,NULL,2021-04-17,6669943,458972,2022-09-13 11:36:45.739896+03,19055774,MALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105856,50,NULL,NULL,NULL
1105897,614,47282,1,TRUE,NULL,NULL,2021-04-17,6679435,477302,2022-09-13 11:36:45.739896+03,19055746,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105897,NULL,NULL,NULL,NULL
1105911,627,47282,1,TRUE,NULL,NULL,2021-04-17,6669795,458812,2022-09-13 11:36:45.739896+03,19055825,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105911,40,NULL,NULL,NULL
1105904,566,47282,1,TRUE,NULL,NULL,2021-04-17,6829283,203774,2022-09-13 11:36:45.739896+03,19055754,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105904,70,NULL,NULL,NULL
1105910,169,47282,1,TRUE,NULL,NULL,2021-04-17,6698816,532281,2022-09-13 11:36:45.739896+03,19055755,MALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105910,45,NULL,NULL,NULL
1105991,169,47282,1,TRUE,NULL,NULL,2021-04-17,6701041,532056,2022-09-13 11:36:45.739896+03,19055799,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105991,25,NULL,NULL,NULL
1105949,653,47282,1,TRUE,NULL,NULL,2021-04-17,6633481,230947,2022-09-13 11:36:45.739896+03,19055833,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105949,40,NULL,NULL,NULL
1105950,653,47282,1,TRUE,NULL,NULL,2021-04-17,6633493,230963,2022-09-13 11:36:45.739896+03,19055834,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105950,45,NULL,NULL,NULL
1105951,653,47282,1,TRUE,NULL,NULL,2021-04-17,6633501,230944,2022-09-13 11:36:45.739896+03,19055835,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105951,50,NULL,NULL,NULL
1105952,653,47282,1,TRUE,NULL,NULL,2021-04-17,6633748,227813,2022-09-13 11:36:45.739896+03,19055836,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105952,30,NULL,NULL,NULL
1105854,627,47282,1,TRUE,NULL,NULL,2021-04-17,6669853,458869,2022-09-13 11:36:45.739896+03,19055771,MALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105854,80,NULL,NULL,NULL
1106076,258,47282,1,TRUE,NULL,NULL,2021-04-17,7136293,321746,2022-09-13 11:36:45.739896+03,19055857,FEMALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106076,30,NULL,NULL,NULL
1106117,632,47282,1,TRUE,NULL,NULL,2021-04-17,6630496,261873,2022-09-13 11:36:45.739896+03,19055898,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106117,45,NULL,NULL,NULL
1106151,507,47282,1,TRUE,NULL,NULL,2021-04-18,6934395,195475,2022-09-13 11:36:45.739896+03,19055919,UNKNOWN,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106151,NULL,NULL,NULL,NULL
1106154,274,47282,1,TRUE,NULL,NULL,2021-04-18,7151387,332801,2022-09-13 11:36:45.739896+03,19055921,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106154,210,NULL,NULL,NULL
1106077,274,47282,1,TRUE,NULL,NULL,2021-04-18,7162164,346012,2022-09-13 11:36:45.739896+03,19055864,FEMALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106077,30,NULL,NULL,NULL
1106012,256,47282,1,TRUE,NULL,NULL,2021-04-18,7238960,383029,2022-09-13 11:36:45.739896+03,19055792,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106012,40,NULL,NULL,NULL
1106576,274,47282,1,TRUE,NULL,NULL,2021-04-18,7171239,342201,2022-09-13 11:36:45.739896+03,19056159,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106576,180,NULL,NULL,NULL
1106577,274,47282,1,TRUE,NULL,NULL,2021-04-18,7178447,354217,2022-09-13 11:36:45.739896+03,19056195,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106577,150,NULL,NULL,NULL
1106578,274,47282,1,TRUE,NULL,NULL,2021-04-18,7185033,356125,2022-09-13 11:36:45.739896+03,19056196,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106578,40,NULL,NULL,NULL
1106181,258,47282,1,TRUE,NULL,NULL,2021-04-18,7141870,322530,2022-09-13 11:36:45.739896+03,19055933,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106181,22,NULL,NULL,NULL
1105874,505,47282,1,TRUE,NULL,NULL,2021-04-18,7039763,236911,2022-09-13 11:36:45.739896+03,19055744,UNKNOWN,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105874,NULL,NULL,NULL,NULL
1106203,274,47282,1,TRUE,NULL,NULL,2021-04-18,7181039,374746,2022-09-13 11:36:45.739896+03,19055950,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1106203,30,NULL,NULL,NULL
