ti_pkoord,ti_ikoord,ti_halyks,rhy_nimi_perus,ti_tilastopaiva,ti_tilastovuosi,ti_kategoria_id,kat_kategoria,ti_luokka_id,luo_luokka,ti_laji_id,la_laji,ti_ominaisuus_id,om_ominaisuus,ti_omtark1_id,ot1_tarkenne,ti_omtark2_id,ot2_tarkenne,ti_maara,om_dimensio,ti_origin_id,ti_tuottaja,ti_aikaleima,ti_piiri_nro,ti_hakemus_vuosi,ti_hakemus_numero,ti_elain_nro,ti_osakas_id
6714182,493833,157,Kymi-Karhula,07/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,150,25/06/2002 14:58,150,2001,193,34,20010807100990
6714182,493833,157,Kymi-Karhula,01/08/2008,2008,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,23,yksilöä,LUPAHALLIN,150,10/08/2009 09:13,150,2008,129,34,20080801146239
6714182,493833,157,Kymi-Karhula,15/08/2006,2006,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,16,yksilöä,LUPAHALLIN,150,09/08/2007 13:11,150,2006,121,34,20060704145313
6714182,493833,157,Kymi-Karhula,01/08/2009,2009,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,20,yksilöä,LUPAHALLIN,150,02/08/2010 10:55,150,2009,146,34,20090730113011
6714182,493833,157,Kymi-Karhula,13/08/2007,2007,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,21,yksilöä,LUPAHALLIN,150,17/09/2008 13:05,150,2007,128,34,20070628135338
6714182,493833,157,Kymi-Karhula,22/06/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,15,yksilöä,LUPAHALLIN,150,09/11/2006 15:02,150,2005,127,34,20050622143871
6714182,493833,157,Kymi-Karhula,10/09/2010,2010,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,32,yksilöä,LUPAHALLIN,150,29/09/2011 08:50,150,2010,239,34,20020806123654
6714182,493833,157,Kymi-Karhula,07/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,150,17/09/2002 14:25,150,2001,191,34,20010807095751
6714182,493833,157,Kymi-Karhula,06/08/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,13,yksilöä,LUPAHALLIN,150,13/09/2005 15:41,150,2004,141,34,20040805153117
6714182,493833,157,Kymi-Karhula,09/08/2002,2002,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,150,02/06/2003 13:45,150,2002,179,34,20020806132262
6714182,493833,157,Kymi-Karhula,08/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,11,yksilöä,LUPAHALLIN,150,21/07/2005 11:44,150,2003,165,34,20040505103428
6706185,479838,161,Pyhtää,10/03/2008,2008,LUPAMMM,MMM poikkeusluvat,30/34,30/34 tappaminen kalavesille koituvan vakavan vahingon estämiseksi,HALLI,Halli,SAALIS,Saalis,,,,,0,yksilöä,LOMAKE_ID_19,900,21/04/2008 13:42,1000,2008,6087/72,0,
6706185,479838,161,Pyhtää,10/03/2008,2008,LUPAMMM,MMM poikkeusluvat,30/34,30/34 tappaminen kalataloudelle aiheutuvan erityisen merkittävän vahingon ehkäisemiseksi,HALLI,Halli,SAALIS,Saalis,,,,,0,yksilöä,LOMAKE_ID_19,900,21/04/2008 13:42,1000,2008,6087/72,0,
6706185,479838,161,Pyhtää,10/03/2008,2008,LUPAMMM,MMM poikkeusluvat,30/34,30/34 tappaminen kalataloudelle aiheutuvien merkittävien vahinkojen ehkäisemiseksi,HALLI,Halli,SAALIS,Saalis,,,,,0,yksilöä,LOMAKE_ID_19,900,21/04/2008 13:42,1000,2008,6087/72,0,
6706185,479838,161,Pyhtää,10/03/2008,2008,LUPAMMM,MMM poikkeusluvat,30/34,30/34 tappaminen kalataloudelle aiheutuvan merkittävän vahingon ehkäisemiseksi,HALLI,Halli,SAALIS,Saalis,,,,,0,yksilöä,LOMAKE_ID_19,900,21/04/2008 13:42,1000,2008,6087/72,0,
7303944,397868,204,Keminmaa,02/08/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,16,yksilöä,LUPAHALLIN,200,05/08/2005 08:58,200,2004,326,34,20040802093135
7303944,397868,204,Keminmaa,31/07/2006,2006,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,13,yksilöä,LUPAHALLIN,200,02/10/2007 13:49,200,2006,358,34,20060731146451
7303944,397868,204,Keminmaa,06/08/2009,2009,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,9,yksilöä,LUPAHALLIN,200,24/08/2010 09:13,200,2009,448,34,20090806074507
7303944,397868,204,Keminmaa,11/08/2008,2008,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,37,yksilöä,LUPAHALLIN,200,07/09/2009 17:30,200,2008,397,34,20080811105029
7303944,397868,204,Keminmaa,01/09/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,6,yksilöä,LUPAHALLIN,200,19/08/2004 13:36,200,2003,306,34,20030728114478
7303944,397868,204,Keminmaa,28/04/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,200,17/12/2002 17:01,200,2001,278,34,20010727122908
7303944,397868,204,Keminmaa,07/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,3,yksilöä,RIISHYLKEE,200,08/06/2004 18:46,200,2002,292,0,
7292948,416860,215,Simo,02/09/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,200,24/10/2005 12:14,200,2005,3,34,20050301102573
7324935,378876,218,Tornio,14/08/2000,2000,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,200,18/12/2002 14:40,200,2000,261,34,20000814130908
7212980,392870,253,Hailuoto,03/08/2007,2007,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,15,yksilöä,LUPAHALLIN,250,18/03/2009 14:19,250,2007,225,34,20070710094058
7212980,392870,253,Hailuoto,29/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,25/10/2002 09:52,250,2001,95,34,20010717131520
7212980,392870,253,Hailuoto,14/06/2000,2000,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,04/07/2002 08:56,250,2000,112,34,20000614101359
7212980,392870,253,Hailuoto,05/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,10,yksilöä,LUPAHALLIN,250,14/08/2006 13:10,250,2005,222,34,20050803080203
7212980,392870,253,Hailuoto,16/08/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,10,yksilöä,LUPAHALLIN,250,11/08/2005 07:06,250,2004,248,34,20040816103441
7212980,392870,253,Hailuoto,04/08/2008,2008,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,12,yksilöä,LUPAHALLIN,250,07/08/2009 06:39,250,2008,224,34,20080804101917
7212980,392870,253,Hailuoto,19/09/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,4,yksilöä,LUPAHALLIN,250,24/08/2004 09:38,250,2003,230,34,20030919123156
7212980,392870,253,Hailuoto,22/08/2002,2002,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,3,yksilöä,LUPAHALLIN,250,02/09/2003 08:02,250,2002,227,34,20020822070819
7212980,392870,253,Hailuoto,06/08/2009,2009,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,13,yksilöä,LUPAHALLIN,250,30/08/2010 09:31,250,2009,265,34,20090729084857
7233972,423855,254,Haukipudas,11/08/2006,2006,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,4,yksilöä,LUPAHALLIN,250,24/07/2007 12:24,250,2006,207,34,20060801123486
7231972,430855,254,Haukipudas,06/08/2009,2009,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,12,yksilöä,LUPAHALLIN,250,30/08/2010 09:31,250,2009,258,34,20090716085023
7233972,423855,254,Haukipudas,03/08/2007,2007,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,8,yksilöä,LUPAHALLIN,250,08/09/2008 12:21,250,2007,235,34,20070710094184
7233972,423855,254,Haukipudas,05/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,24/07/2006 12:34,250,2005,230,34,20050803094974
7231972,430855,254,Haukipudas,01/10/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,09/08/2004 09:09,250,2004,22,34,20040329095061
7266959,438852,256,Iin seutu,03/08/2007,2007,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,08/09/2008 12:21,250,2007,250,34,20070802084829
7122016,362883,258,Kalajoki-Alavieska,05/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,26/09/2006 09:25,250,2005,220,34,20050803076655
7122016,362883,258,Kalajoki-Alavieska,05/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,14/08/2006 13:10,250,2005,219,34,20050803076475
7122016,362883,258,Kalajoki-Alavieska,14/10/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,23/07/2004 10:02,250,2003,233,34,20031014095283
7122016,362883,258,Kalajoki-Alavieska,05/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,3,yksilöä,LUPAHALLIN,250,27/07/2006 12:18,250,2005,211,34,20050803073317
7122016,362883,258,Kalajoki-Alavieska,07/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,23/07/2004 10:02,250,2003,219,34,20030807102117
7122016,362883,258,Kalajoki-Alavieska,05/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,24/07/2006 12:34,250,2005,217,34,20050803075984
7122016,362883,258,Kalajoki-Alavieska,07/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,13/07/2004 09:06,250,2003,215,34,20030807096283
7122016,362883,258,Kalajoki-Alavieska,02/08/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,03/08/2005 12:37,250,2004,242,34,20040802090972
7122016,362883,258,Kalajoki-Alavieska,05/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,24/07/2006 12:34,250,2005,223,34,20050803080772
7122016,362883,258,Kalajoki-Alavieska,03/08/2007,2007,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,23/07/2008 06:57,250,2007,231,34,20070710093921
7122016,362883,258,Kalajoki-Alavieska,08/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,09/06/2004 07:47,250,2003,214,34,20030807096023
7122016,362883,258,Kalajoki-Alavieska,02/08/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,25/07/2005 05:39,250,2004,243,34,20040802090998
7122016,362883,258,Kalajoki-Alavieska,31/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,19/07/2002 10:55,250,2001,312,34,20010723112737
7122016,362883,258,Kalajoki-Alavieska,07/09/2000,2000,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,19/07/2002 10:56,250,2000,289,34,20000905093811
7122016,362883,258,Kalajoki-Alavieska,02/08/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,07/06/2005 09:44,250,2004,238,34,20040802085954
7122016,362883,258,Kalajoki-Alavieska,07/08/2002,2002,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,02/09/2003 08:02,250,2002,220,34,20020807115351
7122016,362883,258,Kalajoki-Alavieska,02/08/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,3,yksilöä,LUPAHALLIN,250,07/06/2005 09:44,250,2004,239,34,20040802086521
7122016,362883,258,Kalajoki-Alavieska,07/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,23/07/2004 10:02,250,2003,213,34,20030807094218
7122016,362883,258,Kalajoki-Alavieska,10/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,24/07/2006 12:34,250,2005,233,34,20050810072289
7122016,362883,258,Kalajoki-Alavieska,07/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,13/07/2004 09:06,250,2003,223,34,20030807103264
7122016,362883,258,Kalajoki-Alavieska,05/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,20,yksilöä,LUPAHALLIN,250,24/07/2006 12:34,250,2005,214,34,20050803075394
7122016,362883,258,Kalajoki-Alavieska,03/08/2007,2007,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,23/07/2008 06:57,250,2007,226,34,20070710093984
7122016,362883,258,Kalajoki-Alavieska,05/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,24/07/2006 12:34,250,2005,225,34,20050803081537
7122016,362883,258,Kalajoki-Alavieska,02/10/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,19/07/2002 10:55,250,2001,319,34,20011002111261
7122016,362883,258,Kalajoki-Alavieska,04/08/2008,2008,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,15,yksilöä,LUPAHALLIN,250,29/07/2009 13:18,250,2008,223,34,20080804100617
7122016,362883,258,Kalajoki-Alavieska,19/01/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,19/07/2002 10:56,250,2001,3,34,20010130074315
7122016,362883,258,Kalajoki-Alavieska,27/09/2002,2002,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,02/09/2003 08:02,250,2002,236,34,20020927134717
7122016,362883,258,Kalajoki-Alavieska,02/08/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,19/08/2005 08:14,250,2004,232,34,20040802085305
7122016,362883,258,Kalajoki-Alavieska,27/09/2002,2002,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,02/09/2003 08:02,250,2002,235,34,20020927134012
7122016,362883,258,Kalajoki-Alavieska,02/08/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,07/06/2005 09:44,250,2004,235,34,20040802085947
7122016,362883,258,Kalajoki-Alavieska,07/08/2002,2002,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,02/09/2003 08:02,250,2002,223,34,20020807133384
7122016,362883,258,Kalajoki-Alavieska,05/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,14/08/2006 13:10,250,2005,221,34,20050803080724
7122016,362883,258,Kalajoki-Alavieska,14/10/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,23/07/2004 10:02,250,2003,232,34,20031014094315
7122016,362883,258,Kalajoki-Alavieska,06/08/2009,2009,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,15,yksilöä,LUPAHALLIN,250,30/07/2010 09:44,250,2009,259,34,20090716085338
7122016,362883,258,Kalajoki-Alavieska,05/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,4,yksilöä,LUPAHALLIN,250,27/07/2006 12:18,250,2005,228,34,20050803085121
7122016,362883,258,Kalajoki-Alavieska,07/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,3,yksilöä,LUPAHALLIN,250,13/07/2004 09:06,250,2003,221,34,20030807102888
7122016,362883,258,Kalajoki-Alavieska,05/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,24/07/2006 12:34,250,2005,212,34,20050803075031
7122016,362883,258,Kalajoki-Alavieska,02/10/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,19/07/2002 10:55,250,2001,322,34,20011002120747
7122016,362883,258,Kalajoki-Alavieska,07/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,09/06/2004 07:47,250,2003,218,34,20030807101210
7122016,362883,258,Kalajoki-Alavieska,02/08/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,20,yksilöä,LUPAHALLIN,250,25/07/2005 05:39,250,2004,231,34,20040802084509
7122016,362883,258,Kalajoki-Alavieska,27/09/2002,2002,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,02/09/2003 08:02,250,2002,233,34,20020927132728
7122016,362883,258,Kalajoki-Alavieska,31/08/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,19/07/2002 10:55,250,2001,313,34,20010727085733
7122016,362883,258,Kalajoki-Alavieska,11/08/2006,2006,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,24/07/2007 12:24,250,2006,213,34,20060801124836
7122016,362883,258,Kalajoki-Alavieska,06/08/2009,2009,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,10,yksilöä,LUPAHALLIN,250,30/08/2010 09:31,250,2009,263,34,20090720072112
7122016,362883,258,Kalajoki-Alavieska,02/08/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,07/06/2005 09:44,250,2004,236,34,20040802086054
7122016,362883,258,Kalajoki-Alavieska,07/08/2002,2002,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,10,yksilöä,LUPAHALLIN,250,02/09/2003 08:02,250,2002,224,34,20020807136432
7122016,362883,258,Kalajoki-Alavieska,19/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,27/07/2006 12:18,250,2005,235,34,20050819075762
7122016,362883,258,Kalajoki-Alavieska,07/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,23/07/2004 10:02,250,2003,222,34,20030807103219
7122016,362883,258,Kalajoki-Alavieska,10/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,24/07/2006 12:34,250,2005,232,34,20050810072228
7122016,362883,258,Kalajoki-Alavieska,07/08/2003,2003,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,20,yksilöä,LUPAHALLIN,250,13/07/2004 09:06,250,2003,225,34,20030807104022
7122016,362883,258,Kalajoki-Alavieska,02/08/2004,2004,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,3,yksilöä,LUPAHALLIN,250,03/08/2005 12:37,250,2004,233,34,20040802084717
7122016,362883,258,Kalajoki-Alavieska,05/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,24/07/2006 12:34,250,2005,216,34,20050803075355
7122016,362883,258,Kalajoki-Alavieska,03/08/2007,2007,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,2,yksilöä,LUPAHALLIN,250,23/07/2008 06:57,250,2007,236,34,20070710094628
7122016,362883,258,Kalajoki-Alavieska,05/08/2005,2005,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,24/07/2006 12:34,250,2005,226,34,20050803081229
7122016,362883,258,Kalajoki-Alavieska,02/10/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,19/07/2002 10:55,250,2001,320,34,20011002115040
7122016,362883,258,Kalajoki-Alavieska,19/01/2001,2001,RIISTA,Riista,RIISHYLKEE,Merihylkeet,HALLI,Halli,SAALIS,Saalis,UROS,Uros,AIK,Aikuinen,1,yksilöä,LUPAHALLIN,250,19/07/2002 10:56,250,2001,4,34,20010130076625
